Business ID,Business Type,Date,Season,Weather,Location,Revenue,Profit,Growth Rate,Num Employees,GDP Growth,Inflation,Unemployment,Marketing Spend,Customer Rating,Tech Adoption,Sentiment Score
11720,Jewelry Store,2024-04-11 08:00:03.212603,Summer,Very Hot,Nagpur,170967,11611,0.01,25,0.011,0.055,0.049,3653,4.5,Medium,0.48
33862,Photo Studio,2024-04-11 09:46:17.867435,Summer,Hot,Vadodara,68296,11101,0.003,16,0.017,0.025,0.049,1811,3.4,Low,0.49
12968,Electrical Appliances,2024-04-11 11:26:58.399246,Summer,Very Hot,Visakhapatnam,622953,114639,0.006,21,0.048,0.027,0.036,53171,4.5,Medium,0.71
45714,Ice Cream Parlor,2024-04-11 11:27:12.709815,Summer,Hot,Indore,461041,24385,0.228,21,0.032,0.03,0.047,24398,4.2,Medium,0.89
39870,Hair Salon,2024-04-11 11:44:36.775392,Summer,Very Hot,Mumbai,58569,3118,0.123,11,0.046,0.041,0.062,4450,3.1,Medium,0.35
21705,Auto Parts Shop,2024-04-11 12:16:12.501323,Summer,Hot,Lucknow,261134,15542,0.13,36,0.025,0.05,0.062,18499,4.6,Low,0.55
21342,Mobile Repair Shop,2024-04-11 12:34:34.393904,Summer,Very Hot,Bhopal,87341,14524,0.107,3,0.034,0.032,0.061,4912,3.9,High,0.59
34197,Pet Shop,2024-04-11 15:07:07.917229,Summer,Hot,Kolkata,180124,22620,0.101,18,0.038,0.031,0.072,2629,4.1,Low,0.32
22403,Tailor Shop,2024-04-11 15:29:32.686577,Summer,Hot,Pimpri-Chinchwad,131410,10768,0.084,5,0.038,0.022,0.06,4187,4.6,Low,0.84
4269,Cyber Cafe,2024-04-11 15:35:36.951615,Summer,Very Hot,Jaipur,290759,37728,0.015,11,0.025,0.057,0.077,4078,3.2,Low,0.75
29299,Shoe Store,2024-04-11 16:24:07.152251,Summer,Very Hot,Nagpur,278808,43151,0.062,2,0.041,0.054,0.066,19880,4.5,Medium,0.91
8999,Gym,2024-04-11 16:43:33.694443,Summer,Very Hot,Kolkata,252441,24451,0.083,20,0.036,0.02,0.048,4394,3.5,Low,0.63
45174,Photo Studio,2024-04-11 16:49:32.631569,Summer,Hot,Pune,202675,31475,0.039,47,0.022,0.035,0.034,3288,4.3,High,0.4
33032,Clothing Store,2024-04-11 16:57:27.729649,Summer,Mild,Ghaziabad,16415,1642,0.016,44,0.048,0.036,0.078,987,3.4,Low,0.86
42870,Tailor Shop,2024-04-11 19:40:47.283987,Summer,Hot,Pune,299359,37493,0.081,43,0.04,0.033,0.038,17083,3.6,High,0.71
7147,Toy Shop,2024-04-11 19:46:33.402604,Summer,Hot,Kolkata,101134,9792,0.004,44,0.036,0.03,0.056,5359,4.6,Medium,0.87
31634,Gym,2024-04-11 20:30:41.499486,Summer,Very Hot,Pune,95837,9979,0.028,23,0.029,0.042,0.057,7754,4.9,High,0.8
42146,Dry Cleaning Service,2024-04-11 21:02:13.179571,Summer,Very Hot,Pune,435200,23838,0.147,10,0.011,0.047,0.063,44074,4.3,Low,0.62
10354,Pharmacy,2024-04-11 21:27:53.919105,Summer,Hot,Pimpri-Chinchwad,335277,54442,0.129,39,0.043,0.056,0.041,14868,4.9,High,0.75
33527,Furniture Store,2024-04-11 22:21:48.816888,Summer,Hot,Vadodara,90424,16101,0.1,11,0.048,0.02,0.075,5804,4.6,High,0.66
35881,Auto Parts Shop,2024-04-11 22:27:03.176513,Summer,Very Hot,Pune,179957,23172,0.128,46,0.023,0.027,0.062,13703,3.1,Medium,0.52
42524,Sweet Shop,2024-04-11 22:42:41.233627,Summer,Very Hot,Kanpur,430748,83314,0.026,42,0.033,0.055,0.074,29551,4.6,Low,0.96
38238,Spice Shop,2024-04-11 23:08:45.535234,Summer,Hot,Kolkata,445262,62392,0.001,19,0.02,0.038,0.042,16108,4.2,High,0.75
14851,Stationery Shop,2024-04-11 23:36:03.870215,Summer,Very Hot,Jaipur,325633,57156,0.067,28,0.036,0.035,0.076,7099,4.8,Medium,0.57
42113,Hair Salon,2024-04-11 23:38:37.174507,Summer,Very Hot,Pune,409830,37067,0.189,47,0.033,0.028,0.078,40759,4.0,High,0.72
974,Street Food Vendor,2024-04-12 00:36:32.391812,Summer,Hot,Delhi,188853,35231,0.037,32,0.045,0.042,0.049,2958,4.3,Low,0.58
32353,Photo Studio,2024-04-12 00:59:56.631515,Summer,Hot,Ghaziabad,146836,18879,0.058,8,0.031,0.053,0.03,12670,4.3,Low,0.44
41112,Pharmacy,2024-04-12 01:28:51.022427,Summer,Hot,Patna,455029,53270,0.082,11,0.01,0.039,0.076,4641,3.2,Medium,0.53
47228,Ice Cream Parlor,2024-04-12 01:51:59.968529,Summer,Hot,Kolkata,172300,27491,0.209,3,0.05,0.042,0.055,6571,3.9,Low,0.68
19011,Gym,2024-04-12 02:06:30.828295,Summer,Hot,Visakhapatnam,45735,9429,0.167,5,0.044,0.021,0.047,2199,3.4,High,0.46
5165,Mobile Repair Shop,2024-04-12 02:32:26.097396,Summer,Mild,Ahmedabad,133090,17597,0.018,39,0.032,0.042,0.045,9057,4.7,Low,0.31
27513,Spice Shop,2024-04-12 02:37:03.877310,Summer,Very Hot,Indore,475578,86616,0.011,45,0.023,0.033,0.078,9752,3.8,Medium,0.84
18677,Jewelry Store,2024-04-12 02:53:53.755514,Summer,Hot,Pimpri-Chinchwad,117079,18678,0.024,36,0.033,0.029,0.033,3979,4.8,High,0.3
5084,Gym,2024-04-12 04:05:43.083036,Summer,Very Hot,Delhi,366634,36735,0.108,10,0.021,0.045,0.066,19017,4.2,Low,0.3
24049,Ice Cream Parlor,2024-04-12 04:07:42.126134,Summer,Hot,Ahmedabad,458418,39244,0.026,7,0.01,0.033,0.068,8670,4.8,High,0.59
15300,Bookstore,2024-04-12 04:46:44.977660,Summer,Hot,Kolkata,107584,13988,0.085,13,0.037,0.042,0.076,3491,3.8,Medium,0.52
17585,Vegetable Vendor,2024-04-12 05:08:25.505539,Summer,Very Hot,Vadodara,297598,48096,0.059,10,0.04,0.033,0.053,14871,3.6,Medium,0.34
33203,Spice Shop,2024-04-12 05:38:10.755675,Summer,Hot,Vadodara,146591,24520,0.155,11,0.043,0.049,0.078,3571,3.7,Medium,0.63
8133,Tailor Shop,2024-04-12 05:40:05.568111,Summer,Very Hot,Visakhapatnam,381398,74040,0.051,45,0.044,0.045,0.032,18691,3.2,Medium,0.38
1546,Jewelry Store,2024-04-12 05:45:21.480203,Summer,Hot,Thane,465964,69195,0.068,4,0.025,0.051,0.066,34517,3.0,Medium,0.46
23571,Dry Cleaning Service,2024-04-12 05:46:43.988905,Summer,Very Hot,Thane,448345,67025,0.171,49,0.016,0.03,0.046,21877,3.8,Medium,0.77
7374,Ice Cream Parlor,2024-04-12 06:00:22.444391,Summer,Hot,Kanpur,592211,108278,0.115,47,0.028,0.048,0.06,32193,3.5,Low,0.33
30063,Auto Parts Shop,2024-04-12 06:49:54.265467,Summer,Very Hot,Thane,159958,17039,0.081,34,0.034,0.038,0.054,12954,4.4,Low,0.38
28769,Furniture Store,2024-04-12 07:32:22.073903,Summer,Mild,Visakhapatnam,152497,14261,0.042,25,0.039,0.044,0.035,3024,4.4,Medium,0.73
6347,Hair Salon,2024-04-12 07:57:59.275967,Summer,Very Hot,Indore,83712,4228,0.043,47,0.014,0.047,0.044,2760,4.1,High,0.95
8953,Pharmacy,2024-04-12 07:58:30.687948,Summer,Hot,Thane,161588,32565,0.08,6,0.021,0.037,0.063,13595,3.7,Medium,0.63
25629,Stationery Shop,2024-04-12 08:10:39.559116,Summer,Very Hot,Nagpur,130327,9862,0.092,16,0.023,0.052,0.063,5838,4.6,Medium,0.4
30437,Street Food Vendor,2024-04-12 08:44:17.320045,Summer,Very Hot,Mumbai,232066,28037,0.073,28,0.02,0.06,0.069,23687,3.1,High,0.33
14733,Vegetable Vendor,2024-04-12 11:22:00.840932,Summer,Hot,Delhi,38974,4407,0.166,40,0.033,0.046,0.075,2817,3.3,Low,0.92
37681,Toy Shop,2024-04-12 11:42:12.453208,Summer,Very Hot,Indore,367252,56207,0.146,3,0.047,0.059,0.035,31555,3.8,High,0.45
45555,Fruit Vendor,2024-04-12 11:53:55.687106,Summer,Hot,Mumbai,126534,21081,0.047,34,0.037,0.03,0.067,2852,4.7,High,0.73
11094,Pet Shop,2024-04-12 12:44:01.103993,Summer,Very Hot,Kolkata,492689,59361,0.018,29,0.02,0.055,0.072,21533,4.7,Medium,0.8
31455,Ice Cream Parlor,2024-04-12 12:57:00.472926,Summer,Hot,Patna,45170,5632,0.147,3,0.015,0.04,0.04,2248,3.6,Low,0.66
44302,Photo Studio,2024-04-12 13:23:07.504214,Summer,Hot,Visakhapatnam,481730,79352,0.072,23,0.011,0.046,0.037,11097,4.3,Medium,0.74
26049,Ice Cream Parlor,2024-04-12 14:13:14.625126,Summer,Hot,Kanpur,444824,68902,0.12,1,0.045,0.032,0.06,29450,4.0,High,0.78
9831,Electrical Appliances,2024-04-12 14:57:50.817051,Summer,Very Hot,Delhi,76496,11173,0.227,16,0.049,0.02,0.031,780,3.6,Medium,0.48
15813,Sweet Shop,2024-04-12 15:23:19.104188,Summer,Very Hot,Ghaziabad,532158,93956,0.161,19,0.018,0.038,0.037,37650,4.6,High,0.46
24234,Bakery,2024-04-12 15:33:32.174024,Summer,Hot,Visakhapatnam,371494,20389,0.047,7,0.039,0.05,0.077,22420,4.4,Medium,0.76
40408,Fruit Vendor,2024-04-12 16:20:58.914448,Summer,Very Hot,Indore,270560,34166,0.042,6,0.048,0.021,0.038,15478,4.0,Low,0.76
32900,Ice Cream Parlor,2024-04-12 17:13:04.710820,Summer,Very Hot,Bangalore,619025,39647,0.172,26,0.026,0.051,0.052,32635,4.9,Medium,0.79
45900,Electrical Appliances,2024-04-12 17:30:03.736996,Summer,Hot,Lucknow,192947,30217,0.08,20,0.021,0.027,0.036,17194,4.7,Medium,0.98
981,Pharmacy,2024-04-12 18:43:03.392775,Summer,Mild,Patna,311348,17614,0.019,22,0.045,0.022,0.051,27291,3.3,Low,0.81
37429,Toy Shop,2024-04-12 19:10:25.416664,Summer,Very Hot,Bangalore,39739,7852,0.08,10,0.013,0.049,0.033,2882,4.6,High,0.66
27215,Bakery,2024-04-12 20:33:58.834031,Summer,Very Hot,Hyderabad,502845,87965,0.104,11,0.045,0.057,0.075,33831,3.5,High,0.95
18834,Tech Shop,2024-04-12 20:38:00.790584,Summer,Very Hot,Pimpri-Chinchwad,221509,43680,0.073,29,0.02,0.039,0.038,5646,4.3,High,0.9
39856,Electrical Appliances,2024-04-12 22:54:21.773406,Summer,Hot,Jaipur,269390,35702,0.139,7,0.03,0.021,0.049,20927,4.4,Medium,0.32
47626,Furniture Store,2024-04-12 23:56:43.028377,Summer,Very Hot,Indore,359048,27088,0.087,43,0.036,0.057,0.031,36362,4.5,High,0.67
40839,Auto Parts Shop,2024-04-12 23:56:59.980501,Summer,Very Hot,Delhi,472972,58506,0.113,12,0.03,0.047,0.062,38616,4.6,High,0.35
28831,Flower Shop,2024-04-13 00:19:44.083168,Summer,Hot,Nagpur,259817,17270,0.152,37,0.031,0.051,0.035,14675,3.5,High,0.51
9399,Toy Shop,2024-04-13 00:20:08.752901,Summer,Very Hot,Indore,303937,32606,0.02,24,0.029,0.06,0.079,15637,4.5,High,0.59
31198,Mobile Repair Shop,2024-04-13 00:22:28.434919,Summer,Hot,Nagpur,134062,24750,0.095,8,0.029,0.038,0.078,9518,4.0,Low,0.78
22453,Dry Cleaning Service,2024-04-13 00:32:20.699513,Summer,Very Hot,Kolkata,108291,9433,0.152,38,0.044,0.036,0.066,9215,4.4,High,0.45
3645,Spice Shop,2024-04-13 00:43:40.862813,Summer,Hot,Lucknow,120290,20848,0.101,11,0.026,0.053,0.042,8035,4.1,Low,0.46
9332,Ice Cream Parlor,2024-04-13 01:23:03.741182,Summer,Hot,Jaipur,583467,46690,0.087,13,0.034,0.051,0.049,22953,3.8,Low,0.43
16570,Gym,2024-04-13 03:58:48.273653,Summer,Hot,Visakhapatnam,64494,5538,0.054,46,0.024,0.026,0.031,3127,3.1,Medium,0.62
21830,Hair Salon,2024-04-13 04:13:25.534307,Summer,Very Hot,Lucknow,314185,29864,0.151,20,0.019,0.028,0.06,10987,3.9,High,0.97
26505,Tech Shop,2024-04-13 05:11:05.713696,Summer,Hot,Jaipur,206340,15900,0.144,7,0.012,0.026,0.061,18233,4.6,Low,0.98
25691,Ice Cream Parlor,2024-04-13 05:38:45.570582,Summer,Hot,Vadodara,419728,76715,0.092,3,0.013,0.041,0.05,10284,3.3,Low,0.48
48752,Dry Cleaning Service,2024-04-13 06:33:51.200313,Summer,Hot,Thane,171997,32713,0.06,31,0.038,0.045,0.07,13940,4.1,Medium,0.49
41906,Clothing Store,2024-04-13 09:48:41.143546,Summer,Hot,Hyderabad,382100,37996,0.143,4,0.021,0.042,0.033,20239,4.2,Medium,0.38
28948,Shoe Store,2024-04-13 09:54:22.100729,Summer,Very Hot,Ahmedabad,389167,43542,0.021,2,0.045,0.036,0.065,27245,4.4,Low,0.71
9605,Tea Stall,2024-04-13 11:43:07.783619,Summer,Hot,Patna,472400,44616,0.004,43,0.047,0.035,0.058,22220,3.2,Low,0.46
23890,Toy Shop,2024-04-13 11:49:12.074117,Summer,Very Hot,Nagpur,465227,86037,0.128,34,0.032,0.046,0.034,21998,4.8,Medium,0.48
6128,Furniture Store,2024-04-13 12:56:06.239259,Summer,Hot,Indore,441522,23523,0.055,5,0.01,0.039,0.072,15244,5.0,Medium,0.94
46177,Dry Cleaning Service,2024-04-13 13:06:52.796678,Summer,Hot,Chennai,98831,10232,0.041,21,0.012,0.031,0.069,2012,4.1,High,0.71
11850,Ice Cream Parlor,2024-04-13 13:08:05.231106,Summer,Very Hot,Indore,99374,13040,0.092,12,0.038,0.043,0.067,6536,3.4,Low,0.63
14840,Street Food Vendor,2024-04-13 14:24:06.867318,Summer,Hot,Bhopal,401077,25340,0.16,6,0.027,0.046,0.068,9992,3.6,High,0.61
47802,Optician,2024-04-13 14:58:27.057828,Summer,Hot,Indore,345195,21681,0.127,17,0.037,0.026,0.034,17903,3.7,Low,0.66
6057,Jewelry Store,2024-04-13 15:31:41.229145,Summer,Hot,Delhi,35338,1780,0.146,14,0.021,0.05,0.051,2225,4.3,Low,0.86
28105,Tailor Shop,2024-04-13 16:01:42.967910,Summer,Very Hot,Thane,71605,8463,0.016,38,0.032,0.06,0.072,4650,4.6,High,0.5
16471,Tech Shop,2024-04-13 16:04:55.251571,Summer,Hot,Delhi,145736,14508,0.092,30,0.028,0.05,0.073,9528,4.3,Low,0.89
29351,Bakery,2024-04-13 16:59:03.160701,Summer,Hot,Vadodara,143922,8690,0.093,15,0.01,0.02,0.053,1959,4.2,Low,0.37
31827,Photo Studio,2024-04-13 17:20:13.531267,Summer,Very Hot,Ahmedabad,310195,36015,0.043,23,0.037,0.026,0.055,15407,4.0,Low,0.91
7636,Auto Parts Shop,2024-04-13 17:38:03.483076,Summer,Hot,Pune,456452,90203,0.032,43,0.032,0.024,0.06,6658,4.3,High,0.52
37997,Tech Shop,2024-04-13 18:03:31.499470,Summer,Hot,Mumbai,101130,21861,0.154,7,0.022,0.051,0.055,1826,4.5,Low,0.97
5077,Vegetable Vendor,2024-04-13 18:32:18.081755,Summer,Hot,Ghaziabad,407523,22139,0.039,4,0.036,0.058,0.061,39436,4.9,Low,0.37
8267,Gym,2024-04-13 19:33:08.588549,Summer,Mild,Jaipur,470195,61532,0.033,5,0.032,0.021,0.067,14484,3.3,Low,0.75
19852,Street Food Vendor,2024-04-13 19:36:38.028744,Summer,Hot,Ahmedabad,323468,23330,0.016,40,0.015,0.026,0.078,22703,3.7,Low,0.8
47855,Tailor Shop,2024-04-13 19:36:59.065530,Summer,Very Hot,Indore,279179,16087,0.103,20,0.043,0.029,0.049,7712,4.9,Low,0.58
39944,Dry Cleaning Service,2024-04-13 20:27:28.788790,Summer,Hot,Jaipur,305237,19764,0.005,25,0.039,0.031,0.034,22780,4.5,High,0.98
2545,Mobile Repair Shop,2024-04-13 20:55:51.691505,Summer,Mild,Nagpur,74222,9747,0.048,34,0.044,0.059,0.073,1940,3.3,Low,0.33
25760,Tailor Shop,2024-04-13 21:19:11.581399,Summer,Very Hot,Pune,299409,50655,0.025,15,0.033,0.026,0.077,23796,3.3,Medium,0.89
19537,Grocery Store,2024-04-13 23:08:36.950075,Summer,Mild,Bhopal,427691,67818,0.129,35,0.048,0.031,0.042,30832,4.7,High,0.67
19395,Spice Shop,2024-04-13 23:12:51.917278,Summer,Hot,Mumbai,472254,75570,0.086,9,0.028,0.049,0.03,6347,4.8,High,0.45
29775,Flower Shop,2024-04-13 23:26:42.224483,Summer,Mild,Ahmedabad,299796,18643,0.068,42,0.011,0.059,0.063,8400,4.6,High,0.48
35755,Sweet Shop,2024-04-14 00:12:19.157365,Summer,Hot,Lucknow,85171,12626,0.092,8,0.039,0.051,0.033,1781,4.2,High,0.34
39855,Pet Shop,2024-04-14 00:23:46.773269,Summer,Hot,Bangalore,343499,53105,0.085,37,0.04,0.055,0.063,10011,3.5,Medium,0.5
31463,Tailor Shop,2024-04-14 00:48:15.474473,Summer,Mild,Chennai,224092,37290,0.074,44,0.029,0.047,0.042,18000,4.0,Low,0.83
98,Bookstore,2024-04-14 02:58:26.250412,Summer,Very Hot,Ahmedabad,405204,71851,0.005,31,0.036,0.036,0.063,7496,4.3,Medium,0.72
24347,Street Food Vendor,2024-04-14 03:58:07.202823,Summer,Hot,Vadodara,257670,18711,0.148,24,0.045,0.049,0.054,15962,4.2,Medium,0.83
11893,Clothing Store,2024-04-14 04:08:10.237240,Summer,Hot,Pimpri-Chinchwad,72433,5285,0.103,21,0.013,0.033,0.033,1665,3.1,Medium,0.73
27596,Pet Shop,2024-04-14 04:54:49.892101,Summer,Hot,Nagpur,447927,46204,0.201,4,0.049,0.044,0.08,36066,3.2,High,0.71
22499,Tailor Shop,2024-04-14 05:39:09.711830,Summer,Mild,Indore,92177,9891,0.019,31,0.02,0.04,0.079,5559,3.1,Low,0.52
33691,Fruit Vendor,2024-04-14 09:11:53.840418,Summer,Very Hot,Thane,340448,46235,0.126,5,0.026,0.035,0.063,24767,3.9,Low,0.42
12308,Sweet Shop,2024-04-14 09:35:10.298347,Summer,Mild,Patna,327533,61665,0.107,34,0.041,0.06,0.073,10899,3.9,Low,0.53
8325,Bakery,2024-04-14 10:00:20.596729,Summer,Hot,Delhi,114327,15157,0.164,23,0.034,0.025,0.061,10749,4.2,High,0.9
21313,Vegetable Vendor,2024-04-14 11:23:23.385158,Summer,Hot,Jaipur,384143,20511,0.038,37,0.015,0.022,0.053,19136,3.8,Low,0.31
10554,Vegetable Vendor,2024-04-14 11:49:15.978282,Summer,Hot,Pimpri-Chinchwad,318970,25123,0.024,22,0.032,0.03,0.044,15178,3.8,High,0.51
14595,Pharmacy,2024-04-14 11:51:22.807698,Summer,Mild,Vadodara,136803,11730,0.006,24,0.037,0.022,0.076,6297,4.6,High,0.78
6948,Stationery Shop,2024-04-14 12:07:04.367455,Summer,Hot,Kolkata,219282,17774,0.075,29,0.021,0.034,0.052,2972,4.9,High,0.48
31896,Pharmacy,2024-04-14 12:48:51.542495,Summer,Very Hot,Indore,262446,19796,0.038,12,0.018,0.055,0.053,17604,3.1,Low,0.4
464,Tech Shop,2024-04-14 15:02:57.309520,Summer,Hot,Bhopal,164206,12248,0.11,16,0.029,0.046,0.056,8001,4.7,Medium,0.64
38582,Clothing Store,2024-04-14 16:04:47.588135,Summer,Very Hot,Bhopal,68180,8497,0.144,29,0.033,0.045,0.05,2012,3.6,Medium,0.86
29755,Dry Cleaning Service,2024-04-14 16:49:33.221685,Summer,Very Hot,Bhopal,269903,51451,0.071,41,0.032,0.033,0.039,17247,3.7,Low,0.99
8750,Grocery Store,2024-04-14 16:53:37.656620,Summer,Hot,Pune,136058,20004,0.053,3,0.012,0.053,0.035,10692,3.8,Low,0.44
22927,Optician,2024-04-14 17:44:50.822962,Summer,Hot,Hyderabad,153061,23545,0.1,46,0.017,0.04,0.046,10317,4.5,High,0.51
13520,Stationery Shop,2024-04-14 18:29:30.541129,Summer,Very Hot,Jaipur,172381,32493,0.082,41,0.017,0.031,0.048,5968,4.2,High,0.74
18771,Vegetable Vendor,2024-04-14 18:35:19.775635,Summer,Hot,Delhi,209615,31730,0.145,26,0.026,0.034,0.073,18392,4.6,High,0.52
23007,Ice Cream Parlor,2024-04-14 19:07:44.843245,Summer,Hot,Thane,138792,24279,0.1,34,0.022,0.053,0.077,6277,3.7,High,0.88
6193,Cyber Cafe,2024-04-14 19:16:59.248299,Summer,Hot,Nagpur,257376,40745,0.101,19,0.039,0.042,0.042,14921,4.6,High,0.88
42891,Toy Shop,2024-04-14 19:25:04.287009,Summer,Very Hot,Jaipur,425273,53888,0.067,23,0.026,0.046,0.04,16605,3.7,High,0.42
15676,Street Food Vendor,2024-04-14 19:26:21.070946,Summer,Hot,Pune,177600,35118,0.137,46,0.02,0.045,0.034,10149,4.3,Low,0.41
43125,Photo Studio,2024-04-14 19:48:46.319837,Summer,Hot,Pimpri-Chinchwad,273509,27440,0.065,27,0.036,0.048,0.06,22086,3.7,Medium,0.8
38677,Tailor Shop,2024-04-14 20:07:23.602200,Summer,Hot,Bhopal,534580,28744,0.048,4,0.039,0.047,0.032,37888,3.1,High,0.35
37417,Optician,2024-04-14 20:20:42.413595,Summer,Very Hot,Mumbai,79863,6492,0.187,31,0.049,0.049,0.061,2800,4.7,Low,0.63
14452,Tech Shop,2024-04-14 20:21:15.775761,Summer,Hot,Chennai,340039,20521,0.097,13,0.049,0.047,0.062,12068,3.1,Medium,0.43
39229,Photo Studio,2024-04-14 20:49:53.683585,Summer,Hot,Bangalore,208054,11133,0.043,40,0.025,0.052,0.065,13482,3.4,High,0.67
2984,Pet Shop,2024-04-14 20:50:19.758449,Summer,Hot,Mumbai,450116,42322,0.046,29,0.017,0.033,0.043,7212,4.0,High,0.43
49173,Electrical Appliances,2024-04-14 20:59:53.260883,Summer,Hot,Visakhapatnam,235334,30019,0.059,4,0.04,0.023,0.048,12383,3.6,Low,0.97
49666,Photo Studio,2024-04-14 21:32:02.332405,Summer,Hot,Chennai,59065,8596,0.013,7,0.037,0.029,0.051,2269,3.8,Medium,0.83
32608,Tech Shop,2024-04-14 21:34:11.669461,Summer,Hot,Jaipur,74758,5197,0.062,42,0.019,0.053,0.069,4577,3.5,Medium,0.33
42867,Vegetable Vendor,2024-04-14 22:52:44.283493,Summer,Hot,Chennai,125959,14745,0.039,41,0.016,0.029,0.056,8940,4.3,High,0.56
820,Dry Cleaning Service,2024-04-14 22:59:48.370175,Summer,Hot,Hyderabad,179928,21501,0.134,37,0.013,0.049,0.065,10981,4.0,High,0.93
48933,Tea Stall,2024-04-14 23:30:36.225760,Summer,Hot,Thane,336386,33717,0.031,24,0.026,0.022,0.054,30338,3.1,Low,0.97
38789,Gym,2024-04-14 23:34:54.618581,Summer,Hot,Kanpur,322154,26701,0.137,11,0.037,0.022,0.041,9453,4.9,Low,0.32
40774,Spice Shop,2024-04-14 23:44:19.971234,Summer,Hot,Pune,433814,22246,0.058,44,0.012,0.034,0.041,14544,5.0,High,0.37
29149,Tech Shop,2024-04-15 00:30:18.130290,Summer,Hot,Ghaziabad,374009,53545,0.102,40,0.04,0.027,0.061,10421,3.3,Low,0.55
30689,Tea Stall,2024-04-15 01:07:59.356454,Summer,Hot,Jaipur,471571,26928,0.039,30,0.014,0.037,0.075,46015,3.8,High,0.61
15969,Hair Salon,2024-04-15 01:19:58.139438,Summer,Very Hot,Kolkata,402475,76299,0.007,36,0.04,0.021,0.045,32862,3.6,Medium,0.54
47421,Mobile Repair Shop,2024-04-15 01:20:05.998915,Summer,Hot,Kolkata,480945,91004,0.008,39,0.011,0.057,0.061,14919,3.8,Medium,0.43
19053,Electrical Appliances,2024-04-15 01:37:22.837268,Summer,Mild,Indore,231839,20025,0.06,16,0.014,0.04,0.063,15376,3.1,Medium,0.86
15990,Electrical Appliances,2024-04-15 01:39:37.144074,Summer,Hot,Patna,392630,30121,0.059,28,0.046,0.059,0.053,14349,4.1,Medium,0.87
17760,Fruit Vendor,2024-04-15 02:06:40.542608,Summer,Hot,Delhi,178579,14216,0.072,49,0.048,0.052,0.076,11137,5.0,Medium,0.9
34972,Pharmacy,2024-04-15 02:23:56.033659,Summer,Hot,Vadodara,108938,17582,0.081,43,0.01,0.031,0.078,1437,3.5,Low,0.71
31768,Grocery Store,2024-04-15 02:37:51.520903,Summer,Very Hot,Thane,74394,6900,0.172,5,0.025,0.04,0.075,2224,3.5,Low,0.83
6071,Flower Shop,2024-04-15 02:42:25.231226,Summer,Hot,Visakhapatnam,250394,25443,0.043,32,0.027,0.035,0.073,10855,4.2,Low,0.64
4528,Auto Parts Shop,2024-04-15 03:14:39.989490,Summer,Mild,Kolkata,415475,48947,0.108,19,0.019,0.055,0.054,35292,4.7,High,0.8
29483,Photo Studio,2024-04-15 03:27:13.183138,Summer,Hot,Indore,441827,34566,0.011,44,0.032,0.054,0.056,37886,4.1,Low,0.43
30796,Stationery Shop,2024-04-15 03:58:22.372103,Summer,Hot,Bangalore,142611,19810,0.019,24,0.035,0.046,0.075,2775,4.5,High,0.39
31591,Flower Shop,2024-04-15 04:05:20.493283,Summer,Hot,Lucknow,291495,28996,0.012,17,0.038,0.03,0.075,24769,3.3,High,0.89
23213,Stationery Shop,2024-04-15 04:49:06.897414,Summer,Mild,Kolkata,174819,26602,0.107,20,0.045,0.037,0.066,7208,4.4,Low,0.35
48349,Dry Cleaning Service,2024-04-15 06:22:56.139186,Summer,Hot,Nagpur,258116,26936,0.028,33,0.031,0.041,0.051,7892,3.7,Medium,0.82
42696,Grocery Store,2024-04-15 06:57:20.258269,Summer,Very Hot,Jaipur,459928,76682,0.035,32,0.011,0.045,0.056,20063,4.7,High,0.93
47926,Pharmacy,2024-04-15 07:17:25.077141,Summer,Very Hot,Chennai,206592,41971,0.112,40,0.046,0.05,0.071,13306,4.0,Low,0.98
21213,Shoe Store,2024-04-15 08:18:45.360311,Summer,Hot,Indore,472749,38555,0.156,20,0.02,0.044,0.076,8333,3.2,High,0.86
18909,Toy Shop,2024-04-15 08:28:29.806814,Summer,Hot,Thane,334931,51832,0.037,13,0.029,0.045,0.04,12458,4.9,Low,0.4
48228,Pet Shop,2024-04-15 08:58:03.121491,Summer,Hot,Kolkata,120701,16399,0.004,46,0.043,0.055,0.031,7878,4.0,Low,0.97
19019,Hair Salon,2024-04-15 09:10:10.829957,Summer,Hot,Indore,168554,26027,0.105,10,0.028,0.027,0.035,12851,4.7,High,0.31
37482,Auto Parts Shop,2024-04-15 09:40:22.424691,Summer,Very Hot,Vadodara,292148,34412,0.183,40,0.014,0.035,0.033,11937,3.7,Medium,0.58
3507,Ice Cream Parlor,2024-04-15 10:05:42.843741,Summer,Very Hot,Delhi,68055,7312,0.037,23,0.026,0.02,0.032,5512,4.2,Low,0.6
21273,Photo Studio,2024-04-15 10:10:40.374850,Summer,Hot,Pune,310632,63512,0.088,37,0.032,0.021,0.071,21507,4.1,Low,0.38
39081,Spice Shop,2024-04-15 10:11:57.661061,Summer,Hot,Mumbai,134020,15933,0.086,39,0.025,0.03,0.075,3898,4.7,High,0.31
7856,Sweet Shop,2024-04-15 10:31:14.513686,Summer,Very Hot,Patna,188432,26587,0.061,33,0.025,0.028,0.04,1874,4.8,Medium,0.58
20046,Street Food Vendor,2024-04-15 10:59:18.080587,Summer,Hot,Bhopal,279341,15207,0.192,12,0.043,0.056,0.037,8763,4.4,Low,0.4
